File Name,Geology (tag),Region (tag),Place (tags),Theme (tag),Title (SB item name),Summary,Publication date,Acquisition Date,Rights,Origin,Point of contact,Metadata contact,Publisher,Distributor,Onlink,NorthBC,SouthBC,WestBC,EastBC
EM30.jpg,metamorphic rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north toward pegmatite and granite intrusions into Vishnu Schist in lower Ruby Canyon from Tonto Trail,"View north toward pegmatite and granite intrusions into Vishnu Schist in lower Ruby Canyon from Tonto Trail, south of river mile 105.2.",2017,1976-02-01,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.18064393,36.18064393,-112.3218351,-112.3218351
EM31.jpg,metamorphic rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Pegmatite intrusions into Vishnu Schist in lower Ruby Canyon,"Pegmatite intrusions into Vishnu Schist in lower Ruby Canyon, near river mile 105.2.",2017,1976-02-01,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.18867632,36.18867632,-112.3166634,-112.3166634
EM32.jpg,metamorphic rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north toward north side of river mile 105.2 from Ruby Canyon toward pegmatite and granite intrusions into Vishnu schist,View north toward north side of river mile 105.2 from Ruby Canyon toward pegmatite and granite intrusions into Vishnu schist.,2017,1976-02-01,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.18867632,36.18867632,-112.3166634,-112.3166634
EM33.jpg,metamorphic rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northwest and downriver toward pegmatite intrusion into black Vishnu Schist,"View northwest and downriver toward pegmatite intrusion into black Vishnu Schist, south side of river mile 106.0.",2017,1976-02-01,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.19837721,36.19837721,-112.3231517,-112.3231517
EM34.jpg,metamorphic rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northeast toward Serpentine Rapids from Tonto Trail,"View northeast toward Serpentine Rapids from Tonto Trail, south of and above river mile 106.7, west side of Serpentine Canyon. Note horizontal intrusive pegmatites into anticline(?) of Vishnu Schist.",2017,1976-01-31,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.20824774,36.20824774,-112.3355638,-112.3355638
EM35.jpg,metamorphic rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northeast and upriver toward Serpentine Rapids from Tonto Trail,"View northeast and upriver toward Serpentine Rapids from Tonto Trail, above and south of river mile 107.2, west of Serpentine Canyon.",2017,1976-01-31,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.21223364,36.21223364,-112.3366479,-112.3366479
EM36.jpg,metamorphic rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View southeast and upriver to river mile 111.2 from east side of Hakatai Canyon near old cable crossing,"View southeast and upriver to river mile 111.2 from east side of Hakatai Canyon near old cable crossing, south of and above river mile 11.4.",2017,1977-08-15,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.24489849,36.24489849,-112.3791621,-112.3791621
EM37.jpg,metamorphic rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View southwest toward lower Hakatai Rapids,"View southwest toward lower Hakatai Rapids, river mile 111.6, from east side of Hakatai Canyon at old cable crossing, south of and above river mile 111.4.",2017,1977-08-15,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.24433485,36.24433485,-112.3862065,-112.3862065
EI01.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest toward Tappan Springs Basalt Flow that flowed down Little Colorado River towards Grand Canyon,"Aerial view northwest toward Tappan Springs Basalt Flow that flowed down Little Colorado River towards Grand Canyon, K-Ar age 0.529�0.079 Ka, (Billingsley and others, 2007), about 4 miles west of Cameron, Arizona.",2017,1985-12-01,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.88003485,36.88003485,-111.4418577,-111.4418577
EI02.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest about 4 miles west of Cameron,"Aerial view northwest about 4 miles west of Cameron, Arizona, toward Tappan Springs Basalt Flow that flowed down Little Colorado River toward Grand Canyon.",2017,1985-12-01,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.89944894,36.89944894,-111.4586739,-111.4586739
EI03.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view north toward 900-foot-thick Cardenas Basalt of Unkar Group,"Aerial view north toward 900-foot-thick Cardenas Basalt of Unkar Group, Ochoa Point, west of Basalt Canyon and north of river mile 71.0.",2017,1980-03-19,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.10261211,36.10261211,-111.8599166,-111.8599166
EI04.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest toward Lizard Dike in Comanche Point Member of Dox Formation,"Aerial view northwest toward Lizard Dike in Comanche Point Member of Dox Formation, north of river mile 71.6.",2017,1973-12-07,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.09134863,36.09134863,-111.8657869,-111.8657869
EI05.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest toward two dikes of Lizard Dike in Ochoa Point Member of Dox Formation,"Aerial view northwest toward two dikes of Lizard Dike in Ochoa Point Member of Dox Formation, Unkar Group, north of river mile 71.9.",2017,1973-12-07,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.09877147,36.09877147,-111.8703043,-111.8703043
EI06.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest toward dikes on west side of Unkar Creek canyon in Solomon Temple Member of Dox Formation,"Aerial view northwest toward dikes on west side of Unkar Creek canyon in Solomon Temple Member of Dox Formation, about 2 miles west of river mile 72.5.",2017,1973-12-07,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.08711686,36.08711686,-111.8976014,-111.8976014
EI07.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest toward dikes on west side of Unkar Creek canyon in Solomon Temple Member of Dox Formation,"Aerial view northwest toward dikes on west side of Unkar Creek canyon in Solomon Temple Member of Dox Formation, about 2 miles west of river mile 72.5.",2017,1973-12-07,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.08711686,36.08711686,-111.8976014,-111.8976014
EI08.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest toward part of Birdfoot Dikes in an unnamed canyon,"Aerial view northwest toward part of Birdfoot Dikes in an unnamed canyon, north of river mile 74.8 in Solomon Temple Member of Dox Formation.",2017,1973-12-07,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.07676491,36.07676491,-111.8997286,-111.8997286
EI09.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north toward dike in Hakatai Formation on north side,"View north toward dike in Hakatai Formation on north side of river mile 77.2 5, at beginning of Hance Rapids.",2017,1973-05-14,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.04564901,36.04564901,-111.9181971,-111.9181971
EI10.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northeast at dike in Hakatai Formation,"View northeast at dike in Hakatai Formation, northeast side of Hance Rapids, river mile 77.2.",2017,1976-11-19,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.04564901,36.04564901,-111.9181971,-111.9181971
EI11.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northwest from Moran Point,"View northwest from Moran Point, south rim, toward dike in Hakatai Formation in Red Canyon, about 1 mile south of river mile 77.2.",2017,1970-11-14,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.02149498,36.02149498,-111.929828,-111.929828
EI12.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View west toward dike in Hakatai Formation below Shinumo Sandstone,"View west toward dike in Hakatai Formation below Shinumo Sandstone, about a half mile north of river mile 90.0.",2017,1971-11-17,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.10818479,36.10818479,-112.1194365,-112.1194365
EI13.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northeast toward Red Butte with 9.7 Ma basalt flow on top that overlies Shinarump Member of Chinle Formation,"View northeast toward Red Butte with 9.7 Ma basalt flow on top that overlies Shinarump Member of Chinle Formation, K-Ar age 9.730�0.91 Ma (Billingsley and others, 2006).",2017,2001-09-01,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.81964718,36.81964718,-112.0904596,-112.0904596
EI14.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Basalt flow overlying Shinarump Member of Chinle Formation at south end of Red Butte,Basalt flow overlying Shinarump Member of Chinle Formation at south end of Red Butte.,2017,2001-09-01,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.81964718,36.81964718,-112.0904596,-112.0904596
EI15.jpg,igneous rocks,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View west from Powell Plateau toward Great Thumb Point and distant Uinkaret Volcanic Field,"View west from Powell Plateau toward Great Thumb Point and distant Uinkaret Volcanic Field, north rim, west-central Grand Canyon. South to north, Mount Emma, Mount Logan, Mount Trumbull.",2017,1970-10-30,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.33284028,36.33284028,-112.3792697,-112.3792697
EF01.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view west toward North Canyon Syncline,"Aerial view west toward North Canyon Syncline, House Rock Valley, west of Marble Canyon.",2017,1981-10-01,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.61116173,36.61116173,-111.8280988,-111.8280988
EF02.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view west toward North Canyon Syncline,"Aerial view west toward North Canyon Syncline, House Rock Valley, west of Marble Canyon.",2017,1981-10-01,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.60801468,36.60801468,-111.8487293,-111.8487293
EF03.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north and upriver from east side of river mile 31.5 towards Fence Fault,"View north and upriver from east side of river mile 31.5 towards Fence Fault at river mile 30.5, Marble Canyon.",2017,1972-02-05,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.50611528,36.50611528,-111.8551398,-111.8551398
EF04.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north and upriver from west side of river mile 31.5 toward Fence Fault,"View north and upriver from west side of river mile 31.5 toward Fence Fault, river mile 30.5.",2017,1984-06-17,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.50611528,36.50611528,-111.8551398,-111.8551398
EF05.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View southwest from just west of river mile 31.8 toward Fence Fault in upper northwest rim of South Canyon,View southwest from just west of river mile 31.8 toward Fence Fault in upper northwest rim of South Canyon.,2017,1984-06-17,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.49160438,36.49160438,-111.8996425,-111.8996425
EF06.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northeast down South Canyon toward Fence Fault on northwest side of canyon,View northeast down South Canyon toward Fence Fault on northwest side of canyon.,2017,1969-04-22,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.48213499,36.48213499,-111.912631,-111.912631
EF07.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view east toward Eminence Break Fault and Graben,"Aerial view east toward Eminence Break Fault and Graben, Marble plateau, east of Marble Canyon.",2017,1970-12-17,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.50358574,36.50358574,-111.7117423,-111.7117423
EF08.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northeast toward Eminence Break Fault from the Redwall Limestone,"View northeast toward Eminence Break Fault from the Redwall Limestone, west side of river mile 44.0.",2017,1980-05-19,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.4027046,36.4027046,-111.8343647,-111.8343647
EF09.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northeast toward Eminence Break Fault,"Aerial view northeast toward Eminence Break Fault, east wall of Marble Canyon.",2017,1980-05-19,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.4027046,36.4027046,-111.8343647,-111.8343647
EF10.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View southwest along Eminence Break Fault,"View southwest along Eminence Break Fault, just east of river mile 44.0, Marble Canyon.",2017,1971-11-13,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.39367465,36.39367465,-111.8425607,-111.8425607
EF11.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View southwest from Marble Canyon rim,"View southwest from Marble Canyon rim, east of river mile 50.0 toward Eminence Break Fault and associated graben, southwest of river mile 50.0.",2017,1980-04-18,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.32533525,36.32533525,-111.8684786,-111.8684786
EF12.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view north toward Eminence Break Fault in north branch of Little Nankoweap Canyon,"Aerial view north toward Eminence Break Fault in north branch of Little Nankoweap Canyon, about a half mile west of river mile 52.0.",2017,1971-01-27,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.31610174,36.31610174,-111.874521,-111.874521
EF13.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view southwest from over Little Nankoweap Canyon toward Tilted Mesa (at marker) of East Kaibab Monocline,"Aerial view southwest from over Little Nankoweap Canyon toward Tilted Mesa (at marker) of East Kaibab Monocline, Mount Hayden peak in background.",2017,1980-05-21,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.29845489,36.29845489,-111.9032423,-111.9032423
EF14.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest from over river mile 54.0 toward East Kaibab Monocline in Little Nankoweap Canyon,Aerial view northwest from over river mile 54.0 toward East Kaibab Monocline in Little Nankoweap Canyon.,2017,1980-05-19,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.31529905,36.31529905,-111.9058052,-111.9058052
EF15.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north from viewpoint 3 miles north of Point Imperial viewpoint,"View north from viewpoint 3 miles north of Point Imperial viewpoint, north rim, toward Cocks Combs of East Kaibab Monocline, east side of Kaibab Plateau.",2017,2007-08-22,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.34407337,36.34407337,-112.0054476,-112.0054476
EF16.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view north toward Cocks Combs of East Kaibab Monocline,"Aerial view north toward Cocks Combs of East Kaibab Monocline, east side of Kaibab Plateau.",2017,1971-01-27,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.34407337,36.34407337,-112.0054476,-112.0054476
EF17.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View north from Kaibab Plateau,"View north from Kaibab Plateau, east side of North Canyon toward north end of East Kaibab Monocline.",2017,2007-08-22,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.4034651,36.4034651,-112.0617562,-112.0617562
EF18.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View northeast toward Eminence Break Fault and fold in north wall of Nankoweap Canyon,"View northeast toward Eminence Break Fault and fold in north wall of Nankoweap Canyon, 2 miles west of river mile 52.5.",2017,1972-05-15,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.29320879,36.29320879,-111.8868016,-111.8868016
EF19.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northeast toward Eminence Break Fault in Nankoweap Canyon,"Aerial view northeast toward Eminence Break Fault in Nankoweap Canyon, just east of Butte Fault, 2 miles west of river mile 52.5.",2017,1973-12-07,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.28867539,36.28867539,-111.8877433,-111.8877433
EF20.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northeast toward Butte Fault in Nankoweap Canyon,"Aerial view northeast toward Butte Fault in Nankoweap Canyon, 2 miles west of river mile 52.5. Butte Fault is in two parts, one at marker and one just downstream of black Cardenas Basalt of Unkar Group.",2017,1973-12-07,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.28057967,36.28057967,-111.8891894,-111.8891894
EF21.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest toward Chuar Syncline on south side of Nankoweap Butte,"Aerial view northwest toward Chuar Syncline on south side of Nankoweap Butte, south of Nankoweap Canyon.",2017,1980-05-21,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.26331921,36.26331921,-111.8800338,-111.8800338
EF22.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view north toward Chuar Syncline on south side of Nankoweap Butte,Aerial view north toward Chuar Syncline on south side of Nankoweap Butte.,2017,1980-05-21,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.26331921,36.26331921,-111.8800338,-111.8800338
EF23.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest toward overturned Redwall Limestone and lower Supai Group of rocks on east side of Butte Fault,"Aerial view northwest toward overturned Redwall Limestone and lower Supai Group of rocks on east side of Butte Fault, west side of Nankoweap Mesa.",2017,1980-05-21,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.26480309,36.26480309,-111.8661213,-111.8661213
EF24.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,View south toward Kwagunt Canyon from south side of Nankoweap Butte toward west-dipping strata of Chuar Group,"View south toward Kwagunt Canyon from south side of Nankoweap Butte toward west-dipping strata of Chuar Group, west of Butte Fault.",2017,1972-05-16,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.2615682,36.2615682,-111.8739429,-111.8739429
EF25.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view north toward Butte Fault from over Kwagunt Creek canyon,Aerial view north toward Butte Fault from over Kwagunt Creek canyon.,2017,1969-11-28,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.2615682,36.2615682,-111.8739429,-111.8739429
EF26.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view north from west end of Kwagunt Butte toward East Kaibab Monocline on east side of Butte Fault,Aerial view north from west end of Kwagunt Butte toward East Kaibab Monocline on east side of Butte Fault.,2017,1971-01-27,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.2256458,36.2256458,-111.8487318,-111.8487318
EF27.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view northwest toward Butte Fault and East Kaibab Monocline,"Aerial view northwest toward Butte Fault and East Kaibab Monocline, from over Sixtymile Creek, west of Awatubi Crest.",2017,1971-01-27,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.21288907,36.21288907,-111.8360814,-111.8360814
EF28.jpg,faults and folds,Eastern Grand Canyon,"Grand Canyon, Arizona, United States of America",geoscientific information,Aerial view north toward Butte Fault and East Kaibab Monocline,"Aerial view north toward Butte Fault and East Kaibab Monocline, west side of Chuar Butte.",2017,1971-01-27,"Public domain. Credit: George Billingsley, U.S. Geological Survey",George Billingsley,George Billingsley,Sarah Nagorsen,U.S. Geological Survey data release,U.S. Geological Survey - ScienceBase,DOI URL for data release (tbd),36.19045559,36.19045559,-111.8345529,-111.8345529
